region,metro_area,year,employment_rate,employment_rate_15_64,labor_force,labor_force_participation_rate,not_in_labor_force,population_15plus,unemployment_rate,male_labor_force_participation_rate,male_unemployment_rate,male_employment_rate,male_employment_rate_15_64,female_labor_force_participation_rate,female_unemployment_rate,female_employment_rate,female_employment_rate_15_64,gender_employment_rate_gap,gender_labor_force_participation_gap,youth_employed_share,senior_employed_share,core_30_49_employed_share,working_age_employed_share,wage_worker_share,regular_worker_share,temporary_worker_share,daily_worker_share,self_employed_share,short_hours_worker_share,long_hours_worker_share,average_weekly_hours,college_employed_share,quarter_count,is_complete_year,employment_rate_score,employment_rate_15_64_score,labor_force_participation_rate_score,unemployment_rate_score,female_employment_rate_score,female_labor_force_participation_rate_score,gender_employment_rate_gap_score,wage_worker_share_score,regular_worker_share_score,temporary_worker_share_score,daily_worker_share_score,self_employed_share_score,youth_employed_share_score,senior_employed_share_score,short_hours_worker_share_score,long_hours_worker_share_score,college_employed_share_score,labor_market_access_score,female_employment_score,stable_wage_job_score,youth_retention_score,working_time_quality_score,education_job_score,employment_inclusion_score
광주,비수도권,2024,60.55,65.975,798.75,62.425,480.0,1278.75,3.05,70.975,3.125,68.75,73.925,54.35,2.9,52.775,58.025,15.975,16.624999999999996,12.617550070625338,20.56097048229737,40.839215149389595,87.63967924143097,78.24678699782756,57.524839285168646,16.913721385779127,3.808226326879786,19.431456270809782,29.705126700833333,9.198950775725601,37.85,53.34243178750505,4,True,32.18954248366012,25.966850828729214,30.579964850615088,58.400000000000006,39.909297052154194,41.0633484162896,61.70703575547866,74.22858665055544,59.38048272021367,52.400152738176814,63.22041419931153,67.726063705715,41.20513499638264,60.47335008360458,24.09406367258694,89.12786015170931,55.54544504517727,36.78408954075111,47.559893741307484,63.39114000279449,50.839242539993606,56.61096191214813,55.54544504517727,51.78846213036201
대구,비수도권,2024,57.975,65.65,1258.5,60.025,837.75,2096.0,3.425,69.325,3.35,67.025,73.39999999999999,51.325,3.5,49.5,57.925,17.525000000000006,18.000000000000004,11.269035269409137,23.158011036593404,39.53423126106156,87.26876060393812,76.79843179626128,57.15662200918409,15.34277543890109,4.319477547833764,20.753282329964037,28.12349091652042,8.535546576007615,37.975,54.89516455373439,4,True,15.35947712418302,23.57274401473298,13.708260105448131,46.400000000000006,25.056689342403644,27.37556561085975,54.555940023068025,68.44868662321656,58.36930771359188,61.993768554941575,56.055405020515856,60.10277215678237,26.115910376274464,50.14005839347569,32.06149485384324,92.8349506913,59.144404608142274,24.760120311091036,35.66273165877714,60.99398801380964,38.12798438487508,62.44822277257162,59.144404608142274,46.856241958211136
대전,비수도권,2024,60.65,67.225,813.5,62.525,488.0,1301.5,3.025,71.075,2.975,68.95,74.75,54.125,3.075,52.474999999999994,59.475,16.475000000000005,16.949999999999996,15.077485776827501,19.702512096505007,42.00259308233355,89.1348006169912,79.78914045647787,59.7698008754706,16.376251659317365,3.642966676256814,17.83589521259908,32.04377164912608,9.471297279063847,37.175,58.79082089558715,4,True,32.843137254901954,35.17495395948428,31.28295254833039,59.2,38.548752834467095,40.04524886877828,59.40023068050747,80.38360220763613,65.54545432527883,55.6824286682067,65.53647109085047,76.92805140040926,68.73061887570853,63.889046033964604,12.313227105962582,87.60599287012593,68.17384608736296,39.625260940679155,45.99807746125094,68.81520153847627,66.30983245483657,49.95960998804426,68.17384608736296,56.480304745108356
부산,비수도권,2024,57.8,66.875,1739.5,59.575,1180.5,2920.0,2.975,68.19999999999999,2.65,66.4,75.125,51.625,3.375,49.875,58.8,16.525,16.574999999999996,13.418163366558058,24.079043318392635,39.399038437252166,85.62233250370393,79.4722480195894,55.65805142255731,21.104032235344373,2.7399441614411817,18.365676446061848,30.591850097180412,9.27205146119546,37.375,53.46394606741637,4,True,14.215686274509787,32.5966850828729,10.544815465729354,60.8,26.757369614512484,28.73303167420815,59.169550173010386,79.11899073480517,54.25402790005292,26.81032736993889,78.19201956120921,73.87267450579432,50.16360830737534,46.47538892648839,19.627227687161692,88.71937485773906,55.82709362581853,29.53929670577801,38.219983820577006,62.4496080143601,48.31949861693187,54.173301272450374,55.82709362581853,48.08813034265265
서울,수도권,2024,61.725,70.425,5392.75,63.65,3078.0,8470.25,3.05,71.25,3.15,69.0,76.825,56.825,2.925,55.175,64.475,13.824999999999996,14.425,16.48711530308718,18.27925217326828,44.18523894564606,90.26994030741496,83.55605879213068,63.3356867028311,17.178956399136926,3.036621826308395,15.172084395980331,31.40448546883875,9.075648321007835,37.625,63.74211070579899,4,True,39.869281045751656,58.74769797421726,39.1915641476274,58.400000000000006,50.79365079365078,52.26244343891404,71.62629757785467,95.41611037115712,75.33786456853156,50.78038801974965,74.03418461667692,92.2908946017894,84.50368753886724,69.55201495193057,15.533607358537722,89.81687201444225,79.65005899342921,49.05213579189908,58.227463936806494,77.57188843558095,77.0278512453989,52.67523968648999,79.65005899342921,65.7007730149341
세종,비수도권,2024,65.175,68.975,214.25,66.425,108.25,322.75,1.875,75.925,1.05,75.2,78.35,57.1,2.9,55.475,59.475,19.725,18.825000000000003,11.295570032211073,14.255800047550132,53.400249253697524,91.68478819144225,83.23790562436508,71.58855675951108,10.34064212071088,1.1907822158412469,15.216420806847236,31.18079235436728,7.2533216743458215,36.525,70.98796131693692,4,True,62.41830065359476,48.066298342541366,58.6994727592267,96.0,52.154195011337876,53.506787330316754,44.40599769319492,94.14646774407383,98.00137461677309,92.54131566458204,99.902988855234,92.03519576461566,26.412821463789847,85.56081556443561,16.660453066601022,100.0,96.44465746905577,66.2960179388407,50.022326678283186,95.32546852905573,55.98681851411273,58.33022653330051,96.44465746905577,70.4009192771081
울산,비수도권,2024,59.825,65.95,594.25,62.15,362.0,956.5,3.7,73.05,3.5,70.475,76.975,50.575,4.0,48.5,53.625,21.974999999999998,22.475,11.04898632513534,19.921438295053743,41.89822118105555,89.21026731238105,82.7856998457951,62.83344444981744,17.767980982887615,2.227752673959609,15.336627276656614,26.840298448876567,11.309856673914238,39.05,46.967076834996575,4,True,27.450980392156886,25.782688766114177,28.64674868189805,37.59999999999999,20.521541950113395,23.981900452488706,34.025374855824694,92.3418660903545,73.9586386423202,47.18327153438365,85.37020625044322,91.34193589197314,23.653669736000875,63.01796673392327,38.52552897576987,77.33215658446053,40.76850134137077,29.870104460042278,26.1762724194756,78.03918368189495,43.33581823496207,57.928842780115204,40.76850134137077,46.01978715297681
인천,수도권,2024,63.5,69.95,1753.25,65.65,917.75,2670.75,3.25,74.3,3.15,71.975,77.35,57.150000000000006,3.4,55.2,62.375,16.775,17.15,13.130223527974469,20.894492287759157,42.581651044915176,88.71377134004649,81.18896475491567,59.251986494720796,18.236917006611296,3.6855094491598366,17.174953604344203,29.696107726968442,9.369282297368375,37.925,47.423173665222926,4,True,51.47058823529412,55.24861878453038,53.25131810193325,52.0,50.907029478458064,53.73303167420818,58.0161476355248,85.96983167127928,64.1234652062634,44.31952433596044,64.94024883093529,80.73986199504314,46.941701586331575,59.146309543111656,24.139496416526327,88.17605072279036,41.825653019033446,52.99263128043944,54.21873626273035,68.01858640789632,53.044005564721616,56.157773569658346,41.825653019033446,54.376231017413254
전남,비수도권,2024,66.05,70.80000000000001,1032.5,67.9,487.75,1520.25,2.725,74.65,2.475,72.80000000000001,76.7,61.125,3.05,59.225,64.075,13.575000000000003,13.524999999999999,9.2371027459876,35.368176372189076,31.122495707306197,75.36101575872324,62.41389486854359,40.43668361662843,18.41461769472078,3.53736651380388,29.524179514127695,34.282387789989876,10.476169912118857,36.825,37.988570550376906,4,True,68.13725490196077,61.510128913443886,69.06854130052729,68.8,69.1609977324263,71.71945701357465,72.77970011534023,11.044822369570381,12.454069843228012,43.23432332348444,67.01642087335807,9.518880337178729,3.3795739036166657,1.5573746195555032,1.036281920171831,81.99078296781391,19.957913868136064,66.87898127898299,71.22005162044707,28.65370334936393,2.4684742615860844,41.51353244399287,19.957913868136064,38.44877613708484
전북,비수도권,2024,63.775,68.675,1013.25,65.425,535.75,1549.0,2.525,71.4,2.325,69.725,73.375,59.55,2.75,57.9,63.7,11.824999999999998,11.850000000000001,10.17989107909803,31.73633443742428,33.676479659792285,78.34062633139625,67.09295070183632,47.60791569879788,15.988750810796809,3.496284192241624,26.484878654852373,33.653531085487614,9.356882564866993,36.4,42.568409314745345,4,True,53.26797385620915,45.85635359116017,51.6695957820738,75.2,63.15192743764171,64.59276018099547,80.85351787773934,29.717365478831475,32.147254061119504,58.04885908343803,67.59217541244854,27.047265705826845,13.928916717422293,16.008008446696266,4.204124078074187,88.24534020131472,30.573169033960994,56.49848080736078,69.53273516545885,42.91058394833288,14.96846258205928,46.22473213969445,30.573169033960994,43.45136061281121
제주,비수도권,2024,69.325,74.725,410.0,70.975,167.75,577.75,2.35,76.275,2.2,74.625,79.375,65.7,2.45,64.1,69.825,10.525,10.574999999999996,10.485228795381897,24.22006258660679,40.449634341441055,85.01889061364383,67.7911681818777,47.87854629569137,15.355337075266993,4.619319550373415,26.466517451166155,32.077694668928885,11.234628733912317,37.225,55.368555448495485,4,True,89.54248366013076,90.42357274401465,90.68541300527238,80.8,91.26984126984122,92.42081447963803,86.85121107266434,32.50371735412799,32.890442698518775,61.91705584973114,51.85322297706511,27.15315922178533,17.34549722647037,45.914291322534964,12.142341160904962,77.75252893786524,60.24164086461563,87.86286735235446,90.18062227404785,41.263519620245674,31.629894274502668,44.9474350493851,60.24164086461563,59.35432990585857
충남,비수도권,2024,64.775,70.25,1302.25,66.7,649.75,1951.75,2.95,76.15,2.65,74.125,78.45,56.8,3.375,54.925,60.975,19.200000000000003,19.349999999999998,12.084748411946052,26.70858154881583,39.053303062532635,82.9617361490343,72.21458578099885,56.15495772447923,12.977562720041412,3.1014451814394484,22.728037735379875,29.96242408667534,11.826718160583377,38.175,41.73874211153593,4,True,59.803921568627494,57.458563535911566,60.63268892794379,61.599999999999994,49.65986394557822,52.149321266968315,46.828143021914634,50.156093977240346,55.61860057468587,76.43789516207241,73.12570769676333,48.7138786718501,35.243343625218436,36.01279314593327,22.797937702786697,74.44394404627573,28.65014739108034,59.873793508120706,49.54577607815372,60.81043521652241,35.62806838557586,48.620940874531215,28.65014739108034,47.18819357566404
충북,비수도권,2024,65.875,71.675,972.25,67.4,470.25,1442.75,2.25,76.325,2.375,74.525,78.975,58.175,2.1,57.025,63.575,17.5,18.15,12.96868454893077,26.94756587375657,36.51448984281802,83.3665901210823,71.91979695915776,52.839632114162185,15.40223255604651,3.677932288949062,23.303405754872617,31.216534905017127,10.000104907083132,37.475,42.80291866742865,4,True,66.99346405228759,67.95580110497232,65.55360281195084,84.0,59.18367346938774,58.37104072398189,54.6712802768166,48.979690621505576,46.51426296042814,61.63066965863701,65.04644011270494,45.39559172316371,45.13415899392179,35.0619051303818,16.48040130287025,84.65102551247726,31.11672018184709,71.12571699230269,57.40866482339541,53.513331015287875,40.098032062151795,50.565713407673755,31.11672018184709,50.63802974710976
강원,비수도권,2025,64.425,70.6,877.25,66.125,449.25,1326.25,2.625,72.1,2.6,70.225,76.1,60.325,2.55,58.8,64.875,11.424999999999997,11.775,10.636694741864215,33.19732669630551,32.506488093271656,77.55323257042294,70.84544529191875,48.44065042570922,18.99901157643427,3.34813029500955,23.990179522001984,30.51110474117324,9.340605893984888,36.325,42.210034913465634,4,True,57.51633986928104,60.03683241252295,56.59050966608085,72.0,67.23356009070292,68.09954751131222,82.69896193771626,44.692313309551196,34.434057527217824,39.665486090116296,69.66850108177681,41.434800801598925,19.040327484697965,10.194907398633404,20.033979401794042,88.33629394063192,29.742520639943027,61.53592048697121,72.67735651324381,45.97903176205221,14.617617441665685,54.18513667121298,29.742520639943027,46.45626391918149
경기,수도권,2025,63.825,70.725,8001.25,65.525,4204.0,12205.25,2.65,74.2,2.825,72.075,77.725,56.95,2.425,55.55,63.45,16.525,17.25,12.956261580563755,19.83739115680371,43.482789403324524,89.18911793289548,81.26274866177286,61.63416909963743,16.41664431744605,3.208656986218969,17.145461049096244,23.756425556211934,8.953223364407847,38.375,54.633364888083605,4,True,53.594771241830095,60.95764272559845,52.37258347978915,71.2,52.494331065759624,52.82805429864255,59.169550173010386,86.26427850642015,70.66526448729962,55.43575458965254,71.62317130401472,80.90995271584649,44.99515202123647,63.35237953075907,54.060423474076316,90.50098043373555,58.53759934791518,59.53124936180443,54.83064517913752,72.97968432064671,54.17376577599777,72.28070195390593,58.53759934791518,62.05560765656793
경남,비수도권,2025,63.324999999999996,69.9,1834.75,64.575,1005.75,2840.25,1.975,72.575,1.9000000000000001,71.175,76.75,56.475,2.05,55.3,62.3,15.875000000000002,16.099999999999998,9.073651787493246,27.77058706870472,37.841385331522424,82.6523789516315,71.1472212759196,53.01473720756793,16.33903538401366,1.7933794319620358,24.30432978532669,26.82839438254721,11.779826377266641,38.525,46.752225578461825,4,True,50.32679738562089,54.88029465930019,45.69420035149387,92.8,51.360544217687064,50.67873303167422,62.16839677047288,45.89660008691804,46.99512549875047,55.9097048823274,91.45779712236019,39.6230200223408,1.5506371912654566,31.787209222961536,38.58549526522599,74.70597447416856,40.27051417890589,60.925323099103736,54.735891339944715,55.97644952253938,16.668923207113497,56.64573486969727,40.27051417890589,47.537139369550744
경북,비수도권,2025,64.775,70.025,1518.75,66.5,764.5,2283.25,2.675,74.325,3.025,72.025,75.975,58.575,2.175,57.325,63.275,14.700000000000003,15.749999999999998,10.005278153634151,34.23612142899148,33.09406676407804,76.80174387301763,64.8575136516769,46.48217867937138,15.403912644524596,2.972181398323574,27.937114099278162,26.660340208945232,10.353824482500816,37.9,42.78615580361786,4,True,59.803921568627494,55.801104972375704,59.22671353251319,70.4,60.54421768707484,60.18099547511314,67.5893886966551,20.796485674375877,29.055826221322206,61.620409519878606,74.93729494497153,18.671871595625248,11.975083024590424,6.061676224689222,39.43206188705942,82.67444699178603,31.077866832238822,61.3079350183791,62.7715339529477,41.01637759123469,9.018379624639824,61.05325443942272,31.077866832238822,44.37422457647714
광주,비수도권,2025,60.85,66.225,802.25,62.875,473.75,1276.0,3.25,71.275,2.875,69.275,74.275,54.8,3.7,52.775,58.1,16.5,16.475,11.821207074270614,22.28151488832046,40.74414860301696,86.25156660205708,79.80395553906754,57.841245076762114,18.033591593401617,3.9281629273649785,18.038586088554034,24.44992922925804,9.308691885155156,38.15,54.97325920523491,4,True,34.15032679738564,27.808471454880223,33.74340949033392,52.0,39.909297052154194,43.09954751131221,59.284890426758935,80.44272423527998,60.24937630363998,45.56121308024543,61.53954419229923,75.7590839473831,32.29444426031565,53.62752429014663,50.56692462703066,88.5146288385168,59.325414179748556,36.92555193564995,47.43124499674178,64.71038835176954,42.96098427523114,69.54077673277374,59.325414179748556,53.48239341198579
대구,비수도권,2025,57.975,65.7,1255.25,59.9,839.75,2094.5,3.275,67.45,3.925,64.8,70.8,52.85,2.5,51.55,60.675,13.249999999999998,14.600000000000003,11.345796369125985,23.92640861719174,39.067320064739874,85.89697775406842,75.68072040057729,56.59024001867846,15.280763253574488,3.788901141646569,21.6835355757282,23.7984511519145,7.888376919611256,38.175000000000004,55.70384412740084,4,True,15.35947712418302,23.94106813996316,12.829525483304016,51.2,34.35374149659863,34.27601809954752,74.2791234140715,63.988275172016806,56.813945294844274,62.372471006902906,63.49124999178074,54.73777601550603,26.97482974050348,47.082702850383605,53.84872110559649,96.45132289961126,61.01878064265398,25.832517686862552,47.63629433673922,60.28074349621015,37.028766295443546,75.15002200260388,61.01878064265398,51.15785407675222
대전,비수도권,2025,62.025,68.375,835.25,63.875,472.25,1307.25,2.875,71.225,3.1,69.0,74.85,56.7,2.675,55.225,61.724999999999994,13.774999999999997,14.525000000000002,14.735363865030113,21.298336959545964,41.093263573255626,87.39618910312834,78.79077161726264,58.477966917869395,17.751783746441575,2.561170402975577,19.081127495170286,26.452530636678944,9.132104711111536,37.65,57.923253375537925,4,True,41.83006535947712,43.64640883977898,40.77328646748681,64.0,51.02040816326531,51.69683257918554,71.8569780853518,76.39944688797826,61.99790157360828,47.282186499640986,80.69747200383362,69.74649474214749,64.90244111309458,57.53946332572226,40.47889484459599,89.50139473868512,66.16297822219818,47.56244016668573,58.19140627593422,67.22470034144173,61.22095221940842,64.99014479164056,66.16297822219818,60.89210366955147
부산,비수도권,2025,58.375,68.075,1745.5,60.025,1161.75,2907.75,2.75,68.2,2.575,66.45,75.825,52.525,3.0,50.975,60.475,15.474999999999998,15.674999999999999,12.269476864848212,25.106100680481312,39.29362548914579,84.74549881677545,81.04190687884052,58.67497391464566,19.302545465993134,3.0643874982017305,17.027975089861208,26.407514975599035,8.381768507324505,37.3,56.46691401456208,4,True,17.97385620915033,41.43646408839778,13.708260105448131,68.0,31.74603174603176,32.80542986425339,64.01384083044982,85.38297299115165,62.5389097344479,37.81183381800402,73.64505832060675,81.58752274402988,37.31036514923275,42.38885924661845,40.70565955571988,93.69425972771252,62.78744150132742,35.279645100749065,42.855100813578325,68.19325952164805,39.8496121979256,67.1999596417162,62.78744150132742,52.694169796157446
서울,수도권,2025,61.525,70.0,5379.0,63.675,3070.5,8449.25,3.375,70.775,3.425,68.325,75.625,57.325,3.3,55.425,64.75,12.9,13.449999999999998,15.424213948261785,19.508058071794764,44.199377383506686,88.84178847380542,83.13324654497684,63.322113683943954,16.87316586750545,2.942719845238473,15.736623165255185,24.413125686102745,9.54680992794927,38.55,64.51337867787777,4,True,38.56209150326797,55.61694290976056,39.36731107205622,48.0,51.92743764172334,54.524886877828074,75.89388696655132,93.72880844671141,75.30059120207588,52.64782138797387,75.35018842986617,89.0350625662102,72.6103384428744,64.66275368913641,50.752321100874084,87.18402956868529,81.4377215610597,45.386586371271186,60.78207049536758,77.2124944065675,68.6365460660054,68.96817533477969,81.4377215610597,67.07059903917518
세종,비수도권,2025,64.6,68.35,216.5,66.225,110.25,327.0,2.4000000000000004,74.225,1.95,72.775,75.95,58.375,2.95,56.725,60.775,16.049999999999997,15.850000000000001,10.533830246182827,15.140518168174413,52.43199275445238,90.89378434103243,83.67225185999494,72.31635203679355,10.172598613176914,1.1838600940448725,14.554249734805312,24.484021779071433,8.283491372020011,37.5,71.84288144561623,4,True,58.66013071895422,43.462246777163834,57.2934973637961,79.19999999999999,57.82312925170068,59.276018099547514,61.361014994232995,95.8797979495902,100.0,93.56754120403254,100.0,95.8540969751688,17.88932381801907,82.04063549299602,50.39518468087753,94.24343056307991,98.42621092087957,59.65396871497853,59.48672078182707,97.06028722575832,49.96497965550754,72.31930762197872,98.42621092087957,72.8185791534883
울산,비수도권,2025,59.85,66.8,588.5,61.275,372.25,960.75,2.325,73.075,1.925,71.7,79.025,48.6,2.95,47.175,53.0,24.525000000000002,24.475,11.43277237983938,20.25714222537892,41.8728616154617,88.87478473791106,83.0427355332081,63.09146640354167,17.433016572146144,2.4321930179462288,15.087938178225949,21.113537848737625,11.349451946755247,39.875,49.95891405345573,4,True,27.614379084967332,32.04419889502758,22.49560632688926,81.6,14.512471655328804,15.045248868778295,22.260668973471738,93.36760934387333,74.66720222089766,49.22886697662591,82.50504548183523,92.77618625286493,27.948048989585295,61.68224379812449,67.37387157504811,77.1108989237104,47.70305015903759,40.93854607672104,17.272796499192946,78.50898205521942,44.81514639385489,72.24238524937925,47.70305015903759,50.24681773890086
인천,수도권,2025,63.3,69.775,1773.0,65.4,938.0,2711.0,3.25,74.64999999999999,3.15,72.30000000000001,77.725,56.35,3.375,54.425,61.625,17.875000000000007,18.299999999999997,12.068430303563357,22.144827512391345,43.06555693303577,87.50218323168532,80.88021518988282,60.405837726634736,17.588319353841513,2.886226929029894,17.48751191288923,22.64009523001799,10.129074347173358,38.675,50.785729860519254,4,True,50.163398692810446,53.959484346224684,51.493848857645034,52.0,47.392290249433096,50.11312217194571,52.941176470588196,84.73771567000801,67.2920985191666,48.280447824572214,76.14191712719057,78.93726240519658,35.06075193060768,54.17138584960414,59.68389579160703,83.93034663908752,49.619462770634655,51.90418297417004,50.148862963989,71.07788830922678,44.61606889010591,71.80712121534728,49.619462770634655,56.52893118724561
전남,비수도권,2025,65.6,70.525,1028.25,67.65,492.0,1519.75,2.975,74.7,2.85,72.575,76.5,60.425,3.2,58.525,63.575,14.049999999999999,14.275,9.520124966373439,35.759587470075786,30.905465094928243,74.46692616847386,62.70237339008581,40.30202429740127,18.9894371321225,3.436198144456257,29.02705441856012,30.9463797548065,10.898774517893282,36.925,36.92233428910539,4,True,65.19607843137253,59.48434622467772,67.31107205623907,60.8,65.98639455782312,68.55203619909501,70.58823529411765,12.196043432432182,12.084276933193772,39.723956300736,68.43426060707435,12.385921362400609,6.546454869277637,0.0,17.84129778037388,79.62927615685342,17.486567045075336,63.197874178072325,68.37555535034527,28.964891727167384,3.2732274346388186,48.73528696861365,17.486567045075336,38.338900450652126
전북,비수도권,2025,63.325,68.75,1006.75,65.1,539.75,1546.5,2.75,71.725,2.3,70.075,74.225,58.6,3.325,56.675,62.825,13.4,13.125000000000002,9.907915083343262,31.8986929532832,34.08559737453841,77.69949478322339,69.31646370693313,50.45273473749802,15.74850352640409,3.0894787900959106,24.667232152256247,27.90308122385037,9.927037533401268,36.975,44.45407071588575,4,True,50.32679738562095,46.4088397790055,49.38488576449908,68.0,57.59637188208615,60.29411764705883,73.58708189158016,38.59066041715149,39.95951627126101,59.51602614419223,73.29341253598801,37.53007403467292,10.885637631779293,15.362004709876913,33.171800447234546,85.05932466078522,34.943798210949645,53.53013073228138,63.825857140241716,49.777937880653134,13.123821170828103,59.115562554009884,34.943798210949645,45.71951794816064
제주,비수도권,2025,69.85,74.80000000000001,411.75,71.4,165.0,577.0,2.175,75.475,2.3499999999999996,73.7,77.675,67.375,2.0,66.025,71.7,7.674999999999997,8.100000000000001,10.426302943233313,26.06837414590735,38.984643333376276,83.4290499014808,68.8380474408284,47.986075026335264,17.497649808125857,3.3543226063672797,25.94834270278065,28.429158894908692,11.172021536121399,37.525,53.87885832330121,4,True,92.97385620915031,90.97605893186008,93.67311072056245,86.4,100.0,100.0,100.0,36.68146149512754,33.18573130123341,48.834158020397375,69.58171797809383,30.141598701307288,16.686145606303242,38.56009639288869,30.521703830981266,78.10237681452875,56.788786753950504,91.0057564653932,100.0,43.68493349923189,27.623120999595965,54.31204032275501,56.788786753950504,62.2357730068211
충남,비수도권,2025,65.525,71.5,1332.75,67.375,645.75,1978.5,2.725,76.275,2.775,74.175,78.92500000000001,57.949999999999996,2.725,56.375,63.0,17.8,18.325000000000003,12.233894714099819,26.99830934717208,39.07029863837506,82.44576554346406,72.85972110416958,56.17453712271398,13.777691929732981,2.945530918792329,22.297182389900268,25.042287822622978,12.237156085228214,38.675,43.264817971844735,4,True,64.70588235294123,66.66666666666663,65.37785588752197,68.8,56.23582766439908,57.35294117647057,53.28719723183391,52.73061276102998,55.67236828041542,71.55158302841343,75.31079220548538,51.19872597173514,36.91221819183574,34.86000334979336,47.58294034059066,72.15042442703466,32.18732096706271,66.38760122678245,55.62532202423452,61.292816449415874,35.886110770814554,59.86668238381266,32.18732096706271,51.87430897035379
충북,비수도권,2025,67.175,73.175,993.0,68.35,460.0,1452.5,1.75,75.675,1.35,74.675,79.275,60.725,2.275,59.375,66.35,15.300000000000002,14.950000000000001,12.430411909548738,27.656992295896984,37.002725833906425,82.23403996286837,72.20662096347766,52.82187436153577,16.771132143099443,2.638866984094971,22.679179399943443,26.424558118365972,10.729278593148805,38.175,44.609434362826136,4,True,75.49019607843137,79.0055248618784,72.23198594024602,100.0,69.84126984126982,69.90950226244344,64.82122260668972,50.124309060834015,46.46549774271371,53.27093153014662,79.60858127054067,48.99565654500368,39.11115001013548,32.23918827271282,40.61980536068036,80.57641628558116,35.303903629637404,81.68192672013895,68.19066490346766,55.69299522984774,35.67516914142415,60.59811082313076,35.303903629637404,56.19046174127444
강원,비수도권,2026,61.8,69.0,856.0,64.4,473.0,1328.0,4.0,71.5,3.2,69.2,75.4,57.5,5.0,54.6,62.2,14.600000000000001,14.0,10.475030450669914,32.03410475030451,34.22655298416565,77.95371498172959,72.71619975639464,51.64433617539586,18.392204628501826,2.679658952496955,23.142509135200974,29.963459196102317,8.647990255785627,35.1,44.945188794153474,1,False,40.359477124182995,48.25046040515651,44.46397188049213,28.0,48.18594104308391,55.31674208144797,68.05074971164935,52.15786717967605,43.23181681347514,43.37119776337695,79.0368959306485,46.3235215612087,17.231382710282926,14.823218515494602,22.79272337771495,92.20661746440902,36.0821229393051,40.26847735245791,57.18447761206041,52.82425984967706,16.027300612888766,57.499670421061985,36.0821229393051,43.31438479790854
경기,수도권,2026,62.6,69.9,7995.0,65.0,4296.0,12292.0,3.7,73.3,3.7,70.6,76.5,56.8,3.8,54.6,62.9,15.999999999999993,16.5,12.563336364817463,19.631025074704432,43.770300116928674,88.98272054047031,81.17448356502534,62.180070157204106,15.382616603871638,3.6117968039495905,17.331427829024296,21.060153306483045,8.769650513186956,38.4,55.93088216188126,1,False,45.588235294117666,54.88029465930019,48.68189806678383,37.59999999999999,48.18594104308391,52.149321266968315,61.59169550173013,85.91204209745614,72.16438346270307,61.75046239206603,65.97330607926656,79.83743718175663,40.598510001472896,64.17348373637245,67.64279421246871,91.52678217025749,61.545014598117106,46.68760700505042,53.97565260392745,73.12752624264968,52.385996868922675,79.5847881913631,61.545014598117106,61.217764251671746
경남,비수도권,2026,63.2,70.6,1854.0,65.0,998.0,2851.0,2.8,73.1,2.8,71.1,77.5,56.7,2.9,55.1,63.0,15.999999999999993,16.39999999999999,9.60044395116537,27.192008879023305,37.624861265260826,82.7968923418424,70.81021087680355,54.66148723640399,14.317425083240842,1.8312985571587126,25.305216426193116,23.751387347391788,11.598224195338513,38.7,48.335183129855714,1,False,49.509803921568654,60.03683241252295,48.68189806678383,66.4,50.453514739229036,51.69683257918554,61.59169550173013,44.55170457167573,51.51732632938876,68.25548456709106,90.92637368716697,33.8506639563403,7.445185236709626,34.08929772505866,54.08580326280482,75.72076414671054,43.93952944106934,56.15713360021886,54.58068094004824,57.82031062233257,20.76724148088414,64.90328370475768,43.93952944106934,49.6946966315518
경북,비수도권,2026,62.0,69.1,1469.0,64.3,815.0,2284.0,3.6,73.1,3.3,70.7,76.4,55.4,4.0,53.1,60.8,17.6,17.699999999999996,10.240112994350282,32.34463276836158,34.32203389830508,78.24858757062147,66.24293785310734,48.23446327683616,15.112994350282486,2.9661016949152543,28.177966101694917,27.75423728813559,9.533898305084746,36.9,43.57344632768362,1,False,41.66666666666667,48.987108655616865,43.76098418277678,40.79999999999999,41.38321995464854,45.81447963800905,54.209919261822364,26.32524917870423,33.86783941300911,63.39701956465693,75.0224998871596,17.28281966867054,14.602770653229891,13.58766730962941,33.92159621331227,87.25617948120045,32.90266683777931,43.803689876265075,47.13587295149332,43.17908554244008,14.09521898142965,60.58888784725636,32.90266683777931,40.28423700611063
광주,비수도권,2026,60.5,66.7,799.0,62.9,473.0,1272.0,3.8,70.7,3.4,68.4,74.0,55.3,4.2,52.9,59.3,15.500000000000007,15.400000000000006,12.093628088426527,22.62678803641092,40.572171651495445,86.47594278283485,79.9739921976593,59.167750325097536,17.29518855656697,3.6410923276983094,17.945383615084527,21.84655396618986,9.102730819245773,38.1,55.2665799739922,1,False,31.86274509803922,31.30755064456721,33.919156414762725,34.400000000000006,40.476190476190474,45.361990950226236,63.89850057670123,81.12128353246086,63.89214116219502,50.07056941258905,65.56273943814338,76.29660522215228,35.342702885381506,52.25372666265639,63.68133026529932,89.66553550941406,60.005279774585496,32.87236303934229,49.91222733437265,67.38866775350812,43.798214774018945,76.67343288735668,60.005279774585496,55.1083642605307
